driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Ty Gibbs,4368,Tyt,54,15,26,71.931,125.120,Joe Gibbs Racing,False,False,23,16,pitting in
Justin Allgaier,34,Chv,40,18,27,71.927,125.127,JR Motorsports,False,True,19,9,caution
Austin Dillon,3873,Chv,3,192,5,71.926,125.129,Richard Childress Racing,False,False,15,23,caution
Cole Custer,4104,Frd,41,187,12,71.923,125.133,Haas Factory Team,False,False,30,21,caution
Ty Gibbs,4368,Tyt,54,18,25,71.909,125.158,Joe Gibbs Racing,False,False,23,16,caution
John Hunter Nemechek,4092,Tyt,42,164,9,71.902,125.171,Legacy Motor Club,False,False,18,5,caution
Riley Herbst,4269,Tyt,35,199,3,71.900,125.173,23XI Racing,False,False,24,17,caution
Austin Cindric,4180,Frd,2,74,8,71.893,125.186,Team Penske,False,False,2,8,caution
Noah Gragson,4224,Frd,4,18,24,71.891,125.189,Front Row Motorsports,False,False,32,28,caution
Kyle Larson,4030,Chv,5,188,19,71.887,125.197,Hendrick Motorsports,False,False,22,20,caution
Alex Bowman,4045,Chv,48,18,33,71.879,125.210,Hendrick Motorsports,False,False,38,6,pitting out
Alex Bowman,4045,Chv,48,187,11,71.877,125.214,Hendrick Motorsports,False,False,38,6,caution
Chase Elliott,4062,Chv,9,137,7,71.864,125.236,Hendrick Motorsports,False,False,17,15,caution
Brad Keselowski,1816,Frd,6,135,22,71.862,125.240,RFK Racing,False,False,34,26,caution
Brad Keselowski,1816,Frd,6,188,13,71.853,125.256,RFK Racing,False,False,34,26,caution
Christopher Bell,4153,Tyt,20,18,30,71.853,125.255,Joe Gibbs Racing,False,False,20,31,caution
William Byron,4184,Chv,24,22,3,71.840,125.279,Hendrick Motorsports,False,False,5,1,caution
Corey LaJoie,4096,Frd,01,165,23,71.837,125.283,Rick Ware Racing,False,False,12,22,caution
Ty Dillon,4013,Chv,10,22,8,71.837,125.283,Kaulig Racing,False,False,7,14,caution
Ryan Blaney,4023,Frd,12,15,30,71.837,125.284,Team Penske,False,False,16,7,caution
Carson Hocevar,4326,Chv,77,189,23,71.832,125.292,Spire Motorsports,False,False,33,30,caution
Bubba Wallace,4025,Tyt,23,187,13,71.825,125.304,23XI Racing,False,False,3,29,caution
Erik Jones,4059,Tyt,43,18,23,71.805,125.339,Legacy Motor Club,False,False,4,12,caution
Martin Truex Jr.,3368,Tyt,56,67,23,71.799,125.350,TRICON Garage,False,False,39,38,pitting out
Ross Chastain,4001,Chv,1,22,7,71.797,125.354,Trackhouse Racing,False,False,9,40,caution
Shane Van Gisbergen,4469,Chv,88,69,18,71.793,125.361,Trackhouse Racing,False,False,26,33,caution
Noah Gragson,4224,Frd,4,69,22,71.789,125.368,Front Row Motorsports,False,False,32,28,caution
Josh Berry,4123,Frd,21,18,29,71.781,125.382,Wood Brothers Racing,False,False,29,37,caution
