driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Todd Gilliland,4231,Frd,34,13,32,90.958,78.762,Front Row Motorsports,False,False,35,22,green
Cole Custer,4104,Frd,41,15,33,90.956,78.763,Haas Factory Team,False,False,27,23,green
Bubba Wallace,4025,Tyt,23,74,25,90.955,78.764,23XI Racing,False,False,30,26,green
Alex Bowman,4045,Chv,48,21,11,90.954,78.765,Hendrick Motorsports,False,False,9,19,pitting in
Joey Logano,3859,Frd,22,54,29,90.953,78.766,Team Penske,False,False,22,9,green
Riley Herbst,4269,Tyt,35,94,27,90.953,78.766,23XI Racing,False,False,28,25,green
Austin Dillon,3873,Chv,3,49,26,90.949,78.769,Richard Childress Racing,False,False,33,21,green
Josh Berry,4123,Frd,21,13,31,90.947,78.771,Wood Brothers Racing,False,False,25,13,green
AJ Allmendinger,3774,Chv,16,46,28,90.944,78.774,Kaulig Racing,False,False,5,18,green
Josh Berry,4123,Frd,21,6,31,90.944,78.774,Wood Brothers Racing,False,False,25,13,green
Ty Dillon,4013,Chv,10,61,34,90.943,78.775,Kaulig Racing,False,False,26,17,green
Denny Hamlin,1361,Tyt,11,21,19,90.939,78.778,Joe Gibbs Racing,False,False,16,20,pitting in
Chris Buescher,3989,Frd,17,3,13,90.938,78.779,RFK Racing,False,False,14,16,green
Noah Gragson,4224,Frd,4,49,30,90.929,78.787,Front Row Motorsports,False,False,32,37,green
Ricky Stenhouse Jr.,3888,Chv,47,16,25,90.926,78.789,HYAK Motorsports,False,False,34,33,green
John Hunter Nemechek,4092,Tyt,42,67,21,90.923,78.792,Legacy Motor Club,False,False,18,28,green
Tyler Reddick,4065,Tyt,45,31,11,90.919,78.795,23XI Racing,False,False,8,6,green
Ross Chastain,4001,Chv,1,67,12,90.919,78.795,Trackhouse Racing,False,False,4,24,green
Cody Ware,4125,Frd,51,79,30,90.916,78.798,Rick Ware Racing,False,False,36,34,green
Ryan Preece,4070,Frd,60,17,14,90.916,78.798,RFK Racing,False,False,20,12,green
Bubba Wallace,4025,Tyt,23,19,21,90.909,78.804,23XI Racing,False,False,30,26,green
Brad Keselowski,1816,Frd,6,67,11,90.909,78.804,RFK Racing,False,False,21,11,green
Joey Logano,3859,Frd,22,3,21,90.907,78.806,Team Penske,False,False,22,9,green
Denny Hamlin,1361,Tyt,11,49,31,90.906,78.807,Joe Gibbs Racing,False,False,16,20,green
Todd Gilliland,4231,Frd,34,47,21,90.904,78.808,Front Row Motorsports,False,False,35,22,green
Austin Cindric,4180,Frd,2,93,9,90.903,78.809,Team Penske,False,False,24,30,green
Josh Berry,4123,Frd,21,42,20,90.902,78.810,Wood Brothers Racing,False,False,25,13,green
Daniel Suarez,4113,Chv,99,46,29,90.898,78.814,Trackhouse Racing,False,False,19,14,green
Bubba Wallace,4025,Tyt,23,54,4,90.894,78.817,23XI Racing,False,False,30,26,green
Riley Herbst,4269,Tyt,35,15,25,90.892,78.819,23XI Racing,False,False,28,25,green
Cody Ware,4125,Frd,51,76,32,90.892,78.819,Rick Ware Racing,False,False,36,34,green
Josh Berry,4123,Frd,21,49,27,90.889,78.821,Wood Brothers Racing,False,False,25,13,green
Noah Gragson,4224,Frd,4,42,30,90.888,78.822,Front Row Motorsports,False,False,32,37,green
Riley Herbst,4269,Tyt,35,68,19,90.886,78.824,23XI Racing,False,False,28,25,green
Riley Herbst,4269,Tyt,35,3,24,90.885,78.825,23XI Racing,False,False,28,25,green
John Hunter Nemechek,4092,Tyt,42,41,36,90.881,78.828,Legacy Motor Club,False,False,18,28,green
Austin Dillon,3873,Chv,3,15,28,90.880,78.829,Richard Childress Racing,False,False,33,21,green
Josh Berry,4123,Frd,21,19,27,90.880,78.829,Wood Brothers Racing,False,False,25,13,green
Ryan Preece,4070,Frd,60,77,9,90.878,78.831,RFK Racing,False,False,20,12,green
Todd Gilliland,4231,Frd,34,16,31,90.874,78.834,Front Row Motorsports,False,False,35,22,green
Joey Logano,3859,Frd,22,68,18,90.874,78.834,Team Penske,False,False,22,9,green
Michael McDowell,3832,Chv,71,16,11,90.873,78.835,Spire Motorsports,False,False,15,4,green
Kyle Larson,4030,Chv,5,52,6,90.870,78.838,Hendrick Motorsports,False,False,11,35,green
Shane Van Gisbergen,4469,Chv,88,1,1,90.866,78.841,Trackhouse Racing,False,False,1,1,start
Justin Haley,4172,Chv,7,89,8,90.866,78.841,Spire Motorsports,False,False,29,15,pitting in
Daniel Suarez,4113,Chv,99,40,14,90.866,78.841,Trackhouse Racing,False,False,19,14,green
Brad Keselowski,1816,Frd,6,19,15,90.865,78.842,RFK Racing,False,False,21,11,green
Katherine Legge,4284,Chv,78,9,37,90.865,78.842,Live Fast Motorsports,False,False,37,31,green
Chase Briscoe,4228,Tyt,19,33,4,90.865,78.842,Joe Gibbs Racing,False,False,2,2,green
Alex Bowman,4045,Chv,48,31,10,90.862,78.845,Hendrick Motorsports,False,False,9,19,green
Bubba Wallace,4025,Tyt,23,32,32,90.856,78.850,23XI Racing,False,False,30,26,green
Justin Haley,4172,Chv,7,48,32,90.855,78.851,Spire Motorsports,False,False,29,15,green
AJ Allmendinger,3774,Chv,16,14,7,90.855,78.851,Kaulig Racing,False,False,5,18,green
