driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Brad Keselowski,1816,Frd,6,102,6,59.793,15.052,RFK Racing,False,False,5,21,caution
Shane Van Gisbergen,4469,Chv,88,50,11,59.793,15.052,Trackhouse Racing,False,False,10,9,green
Ross Chastain,4001,Chv,1,186,6,59.793,15.052,Trackhouse Racing,False,False,17,6,green
Ryan Preece,4070,Frd,60,56,12,59.789,15.053,RFK Racing,False,False,12,11,green
Christopher Bell,4153,Tyt,20,92,6,59.789,15.053,Joe Gibbs Racing,False,False,8,12,green
Chase Briscoe,4228,Tyt,19,89,13,59.789,15.053,Joe Gibbs Racing,False,False,6,23,green
Christopher Bell,4153,Tyt,20,61,5,59.789,15.053,Joe Gibbs Racing,False,False,8,12,green
Chris Buescher,3989,Frd,17,80,4,59.789,15.053,RFK Racing,False,False,2,10,green
Denny Hamlin,1361,Tyt,11,175,3,59.789,15.053,Joe Gibbs Racing,False,False,3,3,green
Joey Logano,3859,Frd,22,156,5,59.789,15.053,Team Penske,False,False,7,4,green
William Byron,4184,Chv,24,169,18,59.789,15.053,Hendrick Motorsports,False,False,11,18,green
Todd Gilliland,4231,Frd,34,165,14,59.785,15.054,Front Row Motorsports,False,False,20,14,green
Alex Bowman,4045,Chv,48,3,20,59.785,15.054,Hendrick Motorsports,False,False,19,19,green
Austin Cindric,4180,Frd,2,87,11,59.785,15.054,Team Penske,False,False,16,7,green
Daniel Suarez,4113,Chv,99,138,13,59.785,15.054,Trackhouse Racing,False,False,18,22,green
Chase Elliott,4062,Chv,9,59,1,59.785,15.054,Hendrick Motorsports,False,False,1,1,green
Alex Bowman,4045,Chv,48,47,20,59.785,15.054,Hendrick Motorsports,False,False,19,19,green
Carson Hocevar,4326,Chv,77,43,11,59.785,15.054,Spire Motorsports,False,False,15,16,green
Alex Bowman,4045,Chv,48,64,19,59.785,15.054,Hendrick Motorsports,False,False,19,19,green
Bubba Wallace,4025,Tyt,23,62,10,59.785,15.054,23XI Racing,False,False,14,5,green
Austin Cindric,4180,Frd,2,199,7,59.785,15.054,Team Penske,False,False,16,7,green
Tyler Reddick,4065,Tyt,45,164,8,59.785,15.054,23XI Racing,False,False,4,8,green
Brad Keselowski,1816,Frd,6,91,5,59.781,15.055,RFK Racing,False,False,5,21,green
Bubba Wallace,4025,Tyt,23,91,10,59.781,15.055,23XI Racing,False,False,14,5,green
Alex Bowman,4045,Chv,48,117,16,59.781,15.055,Hendrick Motorsports,False,False,19,19,green
Ross Chastain,4001,Chv,1,51,18,59.781,15.055,Trackhouse Racing,False,False,17,6,green
Ryan Preece,4070,Frd,60,52,12,59.781,15.055,RFK Racing,False,False,12,11,green
Josh Berry,4123,Frd,21,163,13,59.781,15.055,Wood Brothers Racing,False,False,22,13,green
Kyle Busch,454,Chv,8,165,15,59.781,15.055,Richard Childress Racing,False,False,13,15,green
Daniel Suarez,4113,Chv,99,49,13,59.781,15.055,Trackhouse Racing,False,False,18,22,green
Chase Briscoe,4228,Tyt,19,104,22,59.781,15.055,Joe Gibbs Racing,False,False,6,23,green
Brad Keselowski,1816,Frd,6,92,5,59.781,15.055,RFK Racing,False,False,5,21,green
Ryan Blaney,4023,Frd,12,89,12,59.777,15.056,Team Penske,False,False,23,2,green
Tyler Reddick,4065,Tyt,45,159,8,59.777,15.056,23XI Racing,False,False,4,8,green
Chase Elliott,4062,Chv,9,68,1,59.777,15.056,Hendrick Motorsports,False,False,1,1,green
Shane Van Gisbergen,4469,Chv,88,90,9,59.777,15.056,Trackhouse Racing,False,False,10,9,green
Ryan Preece,4070,Frd,60,161,11,59.777,15.056,RFK Racing,False,False,12,11,green
Austin Cindric,4180,Frd,2,54,14,59.777,15.056,Team Penske,False,False,16,7,green
Christopher Bell,4153,Tyt,20,167,12,59.777,15.056,Joe Gibbs Racing,False,False,8,12,green
Carson Hocevar,4326,Chv,77,149,19,59.773,15.057,Spire Motorsports,False,False,15,16,green
