driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Todd Gilliland,4231,Frd,34,144,12,183.733,52.119,Front Row Motorsports,False,False,27,2,green
Chris Buescher,3989,Frd,17,78,7,183.733,52.119,RFK Racing,False,False,14,30,green
Riley Herbst,4269,Tyt,35,91,18,183.733,52.119,23XI Racing,False,False,9,32,green
Michael McDowell,3832,Chv,71,91,2,183.733,52.119,Spire Motorsports,False,False,1,17,green
Ty Gibbs,4368,Tyt,54,144,18,183.733,52.119,Joe Gibbs Racing,False,False,18,3,green
Ty Gibbs,4368,Tyt,54,129,9,183.730,52.120,Joe Gibbs Racing,False,False,18,3,green
Todd Gilliland,4231,Frd,34,141,12,183.730,52.120,Front Row Motorsports,False,False,27,2,green
Todd Gilliland,4231,Frd,34,192,8,183.730,52.120,Front Row Motorsports,False,False,27,2,restart
Tyler Reddick,4065,Tyt,45,150,14,183.723,52.122,23XI Racing,False,False,15,7,green
Ty Dillon,4013,Chv,10,144,16,183.723,52.122,Kaulig Racing,False,False,29,20,green
Ty Dillon,4013,Chv,10,141,17,183.723,52.122,Kaulig Racing,False,False,29,20,green
Ty Dillon,4013,Chv,10,93,14,183.716,52.124,Kaulig Racing,False,False,29,20,green
William Byron,4184,Chv,24,154,15,183.712,52.125,Hendrick Motorsports,True,False,13,25,green
BJ McLeod,3973,Chv,78,143,31,183.712,52.125,Live Fast Motorsports,False,True,39,28,green
Michael McDowell,3832,Chv,71,96,4,183.712,52.125,Spire Motorsports,False,False,1,17,green
Denny Hamlin,1361,Tyt,11,156,3,183.709,52.126,Joe Gibbs Racing,True,False,17,24,green
Ross Chastain,4001,Chv,1,92,25,183.709,52.126,Trackhouse Racing,False,False,24,13,green
Bubba Wallace,4025,Tyt,23,163,24,183.705,52.127,23XI Racing,False,False,10,4,green
John Hunter Nemechek,4092,Tyt,42,78,21,183.705,52.127,Legacy Motor Club,False,False,28,14,green
Chase Briscoe,4228,Tyt,19,89,20,183.705,52.127,Joe Gibbs Racing,True,False,2,1,green
Shane Van Gisbergen,4469,Chv,88,91,28,183.702,52.128,Trackhouse Racing,False,False,31,11,green
William Byron,4184,Chv,24,142,13,183.698,52.129,Hendrick Motorsports,True,False,13,25,green
Joey Logano,3859,Frd,22,96,5,183.698,52.129,Team Penske,True,False,16,16,green
Bubba Wallace,4025,Tyt,23,140,15,183.698,52.129,23XI Racing,False,False,10,4,green
Michael McDowell,3832,Chv,71,150,4,183.698,52.129,Spire Motorsports,False,False,1,17,green
Ty Gibbs,4368,Tyt,54,140,17,183.695,52.130,Joe Gibbs Racing,False,False,18,3,green
Cole Custer,4104,Frd,41,150,25,183.695,52.130,Haas Factory Team,False,False,12,5,green
Austin Dillon,3873,Chv,3,147,30,183.695,52.130,Richard Childress Racing,False,False,21,27,green
Daniel Suarez,4113,Chv,99,165,9,183.691,52.131,Trackhouse Racing,False,False,26,12,green
Casey Mears,2215,Frd,66,47,38,183.691,52.131,Garage 66,False,False,40,18,green
Daniel Suarez,4113,Chv,99,91,25,183.688,52.132,Trackhouse Racing,False,False,26,12,green
Anthony Alfredo,4301,Chv,62,164,14,183.688,52.132,Beard Motorsports,False,True,38,21,green
Christopher Bell,4153,Tyt,20,78,19,183.684,52.133,Joe Gibbs Racing,True,False,7,8,green
Austin Cindric,4180,Frd,2,18,29,183.684,52.133,Team Penske,False,False,4,34,green
Ryan Preece,4070,Frd,60,144,13,183.684,52.133,RFK Racing,False,False,5,15,green
Daniel Suarez,4113,Chv,99,77,30,183.684,52.133,Trackhouse Racing,False,False,26,12,green
Michael McDowell,3832,Chv,71,164,17,183.681,52.134,Spire Motorsports,False,False,1,17,green
