driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Austin Dillon,3873,Chv,3,94,21,174.081,31.020,Richard Childress Racing,False,False,19,7,restart
Kyle Busch,454,Chv,8,226,3,174.070,31.022,Richard Childress Racing,False,False,26,20,restart
Carson Hocevar,4326,Chv,77,94,6,174.070,31.022,Spire Motorsports,False,False,1,24,restart
Michael McDowell,3832,Chv,71,94,8,174.070,31.022,Spire Motorsports,False,False,5,26,restart
Ryan Blaney,4023,Frd,12,245,2,174.064,31.023,Team Penske,False,False,24,3,restart
Ryan Blaney,4023,Frd,12,253,1,174.053,31.025,Team Penske,False,False,24,3,restart
Jesse Love,4463,Chv,62,67,37,174.053,31.025,Beard Motorsports,False,True,35,31,green
Austin Cindric,4180,Frd,2,88,3,174.053,31.025,Team Penske,False,False,3,25,restart
Tyler Reddick,4065,Tyt,45,179,5,174.048,31.026,23XI Racing,False,False,17,21,restart
Chase Briscoe,4228,Tyt,19,143,36,174.042,31.027,Joe Gibbs Racing,False,False,22,27,green
Jesse Love,4463,Chv,62,53,37,173.941,31.045,Beard Motorsports,False,True,35,31,green
Jesse Love,4463,Chv,62,57,37,173.930,31.047,Beard Motorsports,False,True,35,31,green
Chad Finchum,4232,Frd,66,33,38,173.930,31.047,Garage 66,False,False,38,37,green
Michael McDowell,3832,Chv,71,218,19,173.919,31.049,Spire Motorsports,False,False,5,26,green
Chase Briscoe,4228,Tyt,19,220,30,173.891,31.054,Joe Gibbs Racing,False,False,22,27,caution
Zane Smith,4272,Frd,38,94,28,173.840,31.063,Front Row Motorsports,False,False,13,17,restart
Erik Jones,4059,Tyt,43,132,28,173.835,31.064,Legacy Motor Club,False,False,14,5,restart
Chad Finchum,4232,Frd,66,17,38,173.823,31.066,Garage 66,False,False,38,37,green
Zane Smith,4272,Frd,38,132,33,173.796,31.071,Front Row Motorsports,False,False,13,17,restart
John Hunter Nemechek,4092,Tyt,42,94,20,173.790,31.072,Legacy Motor Club,False,False,28,8,restart
Chad Finchum,4232,Frd,66,147,35,173.768,31.076,Garage 66,False,False,38,37,green
Cody Ware,4125,Frd,51,94,30,173.745,31.080,Rick Ware Racing,False,False,36,30,restart
Ross Chastain,4001,Chv,1,88,15,173.740,31.081,Trackhouse Racing,False,False,31,2,restart
