driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Noah Gragson,4224,Frd,4,46,13,115.314,19.512,Front Row Motorsports,False,False,3,17,green
Cody Ware,4125,Frd,15,96,16,115.308,19.513,Rick Ware Racing,False,False,15,16,green
Cody Ware,4125,Frd,15,60,16,115.308,19.513,Rick Ware Racing,False,False,15,16,green
Chad Finchum,4232,Frd,66,87,18,115.302,19.514,Garage 66,False,False,18,18,green
Noah Gragson,4224,Frd,4,50,14,115.302,19.514,Front Row Motorsports,False,False,3,17,green
Shane Van Gisbergen,4469,Chv,88,91,13,115.296,19.515,Trackhouse Racing,False,False,1,13,green
Cole Custer,4104,Frd,41,100,9,115.284,19.517,Haas Factory Team,False,False,11,9,pitting in
Cody Ware,4125,Frd,15,98,17,115.284,19.517,Rick Ware Racing,False,False,15,16,green
Ty Gibbs,4368,Tyt,54,92,10,115.278,19.518,Joe Gibbs Racing,False,False,9,15,green
Justin Haley,4172,Chv,7,1,8,115.278,19.518,Spire Motorsports,False,False,7,14,start
Justin Haley,4172,Chv,7,95,16,115.278,19.518,Spire Motorsports,False,False,7,14,green
Chad Finchum,4232,Frd,66,91,18,115.278,19.518,Garage 66,False,False,18,18,green
Todd Gilliland,4231,Frd,34,47,18,115.249,19.523,Front Row Motorsports,False,False,17,12,green
Chad Finchum,4232,Frd,66,92,18,115.243,19.524,Garage 66,False,False,18,18,green
Riley Herbst,4269,Tyt,35,50,12,115.243,19.524,23XI Racing,False,False,13,10,green
Chad Finchum,4232,Frd,66,95,18,115.219,19.528,Garage 66,False,False,18,18,green
Zane Smith,4272,Frd,38,75,15,115.213,19.529,Front Row Motorsports,False,False,6,6,green
Ty Gibbs,4368,Tyt,54,1,10,115.213,19.529,Joe Gibbs Racing,False,False,9,15,start
AJ Allmendinger,3774,Chv,16,1,16,115.207,19.530,Kaulig Racing,False,False,16,7,start
Zane Smith,4272,Frd,38,84,13,115.207,19.530,Front Row Motorsports,False,False,6,6,restart
Riley Herbst,4269,Tyt,35,42,12,115.190,19.533,23XI Racing,False,False,13,10,green
Chad Finchum,4232,Frd,66,89,18,115.190,19.533,Garage 66,False,False,18,18,green
Chad Finchum,4232,Frd,66,12,18,115.190,19.533,Garage 66,False,False,18,18,green
Chad Finchum,4232,Frd,66,38,17,115.184,19.534,Garage 66,False,False,18,18,green
Cole Custer,4104,Frd,41,88,10,115.172,19.536,Haas Factory Team,False,False,11,9,green
Todd Gilliland,4231,Frd,34,1,17,115.148,19.540,Front Row Motorsports,False,False,17,12,start
Chad Finchum,4232,Frd,66,46,17,115.137,19.542,Garage 66,False,False,18,18,green
Bubba Wallace,4025,Tyt,23,100,8,115.125,19.544,23XI Racing,False,False,14,8,pitting in
John Hunter Nemechek,4092,Tyt,42,48,8,115.119,19.545,Legacy Motor Club,False,False,8,2,green
Bubba Wallace,4025,Tyt,23,49,8,115.113,19.546,23XI Racing,False,False,14,8,green
Justin Haley,4172,Chv,7,92,15,115.101,19.548,Spire Motorsports,False,False,7,14,green
Ty Dillon,4013,Chv,10,59,9,115.090,19.550,Kaulig Racing,False,False,10,3,restart
Noah Gragson,4224,Frd,4,43,13,115.084,19.551,Front Row Motorsports,False,False,3,17,green
Ty Dillon,4013,Chv,10,84,8,115.084,19.551,Kaulig Racing,False,False,10,3,restart
Riley Herbst,4269,Tyt,35,100,10,115.084,19.551,23XI Racing,False,False,13,10,pitting in
Ty Dillon,4013,Chv,10,1,9,115.072,19.553,Kaulig Racing,False,False,10,3,start
Todd Gilliland,4231,Frd,34,45,18,115.060,19.555,Front Row Motorsports,False,False,17,12,green
Todd Gilliland,4231,Frd,34,95,13,115.042,19.558,Front Row Motorsports,False,False,17,12,green
Justin Haley,4172,Chv,7,50,11,115.031,19.560,Spire Motorsports,False,False,7,14,green
Zane Smith,4272,Frd,38,73,15,115.025,19.561,Front Row Motorsports,False,False,6,6,green
Cody Ware,4125,Frd,15,48,16,115.025,19.561,Rick Ware Racing,False,False,15,16,green
Riley Herbst,4269,Tyt,35,84,11,115.019,19.562,23XI Racing,False,False,13,10,restart
Noah Gragson,4224,Frd,4,67,15,115.007,19.564,Front Row Motorsports,False,False,3,17,green
Chad Finchum,4232,Frd,66,43,17,115.007,19.564,Garage 66,False,False,18,18,green
