driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Erik Jones,4059,Tyt,43,27,16,86.189,91.891,Legacy Motor Club,False,False,34,25,green
Ty Gibbs,4368,Tyt,54,13,6,86.189,91.891,Joe Gibbs Racing,False,False,9,2,green
Joey Logano,3859,Frd,22,10,10,86.187,91.893,Team Penske,False,False,12,11,green
Ryan Blaney,4023,Frd,12,57,29,86.186,91.894,Team Penske,False,False,17,12,green
John Hunter Nemechek,4092,Tyt,42,9,15,86.184,91.896,Legacy Motor Club,False,False,25,15,green
Tyler Reddick,4065,Tyt,45,35,16,86.181,91.900,23XI Racing,False,False,4,3,green
Ryan Blaney,4023,Frd,12,58,29,86.181,91.900,Team Penske,False,False,17,12,green
AJ Allmendinger,3774,Chv,16,55,6,86.177,91.904,Kaulig Racing,False,False,16,6,green
Bubba Wallace,4025,Tyt,23,13,18,86.175,91.906,23XI Racing,False,False,37,28,green
Ross Chastain,4001,Chv,1,13,11,86.173,91.908,Trackhouse Racing,False,False,22,10,green
Tyler Reddick,4065,Tyt,45,27,2,86.171,91.910,23XI Racing,False,False,4,3,green
Joey Logano,3859,Frd,22,11,10,86.164,91.918,Team Penske,False,False,12,11,green
Noah Gragson,4224,Frd,4,52,31,86.163,91.919,Front Row Motorsports,False,False,24,30,green
Chase Briscoe,4228,Tyt,19,17,5,86.163,91.919,Joe Gibbs Racing,False,False,5,23,green
Ross Chastain,4001,Chv,1,52,9,86.162,91.920,Trackhouse Racing,False,False,22,10,green
Ross Chastain,4001,Chv,1,9,11,86.160,91.922,Trackhouse Racing,False,False,22,10,green
Chase Elliott,4062,Chv,9,59,24,86.157,91.925,Hendrick Motorsports,False,False,39,16,green
Ty Gibbs,4368,Tyt,54,14,6,86.153,91.930,Joe Gibbs Racing,False,False,9,2,green
Ty Gibbs,4368,Tyt,54,37,3,86.153,91.929,Joe Gibbs Racing,False,False,9,2,green
Noah Gragson,4224,Frd,4,10,26,86.147,91.936,Front Row Motorsports,False,False,24,30,green
Austin Hill,4133,Chv,33,37,21,86.146,91.937,Richard Childress Racing,False,True,30,9,pitting in
Chase Elliott,4062,Chv,9,57,25,86.145,91.938,Hendrick Motorsports,False,False,39,16,green
Tyler Reddick,4065,Tyt,45,59,3,86.144,91.939,23XI Racing,False,False,4,3,green
Erik Jones,4059,Tyt,43,36,8,86.143,91.940,Legacy Motor Club,False,False,34,25,green
Zane Smith,4272,Frd,38,10,13,86.141,91.942,Front Row Motorsports,False,False,26,14,green
Ryan Blaney,4023,Frd,12,39,4,86.140,91.943,Team Penske,False,False,17,12,green
Zane Smith,4272,Frd,38,11,13,86.136,91.948,Front Row Motorsports,False,False,26,14,green
Tyler Reddick,4065,Tyt,45,15,4,86.136,91.948,23XI Racing,False,False,4,3,green
Ryan Preece,4070,Frd,60,36,3,86.136,91.948,RFK Racing,False,False,7,7,green
Ty Gibbs,4368,Tyt,54,41,3,86.134,91.950,Joe Gibbs Racing,False,False,9,2,pitting in
Ryan Preece,4070,Frd,60,16,6,86.134,91.950,RFK Racing,False,False,7,7,green
Riley Herbst,4269,Tyt,35,28,26,86.133,91.951,23XI Racing,False,False,21,17,green
Kyle Busch,454,Chv,8,16,3,86.133,91.951,Richard Childress Racing,False,False,6,5,green
Kyle Busch,454,Chv,8,2,3,86.130,91.954,Richard Childress Racing,False,False,6,5,green
Denny Hamlin,1361,Tyt,11,53,4,86.128,91.956,Joe Gibbs Racing,False,False,40,4,green
AJ Allmendinger,3774,Chv,16,8,9,86.128,91.956,Kaulig Racing,False,False,16,6,green
Josh Berry,4123,Frd,21,11,14,86.124,91.960,Wood Brothers Racing,False,False,29,34,green
Noah Gragson,4224,Frd,4,36,13,86.123,91.961,Front Row Motorsports,False,False,24,30,green
Joey Logano,3859,Frd,22,72,11,86.122,91.963,Team Penske,False,False,12,11,green
Ty Gibbs,4368,Tyt,54,40,3,86.119,91.966,Joe Gibbs Racing,False,False,9,2,green
Alex Bowman,4045,Chv,48,73,8,86.116,91.969,Hendrick Motorsports,False,False,11,8,green
Michael McDowell,3832,Chv,71,29,1,86.116,91.969,Spire Motorsports,False,False,2,32,green
Denny Hamlin,1361,Tyt,11,9,23,86.116,91.969,Joe Gibbs Racing,False,False,40,4,green
Ross Chastain,4001,Chv,1,42,21,86.114,91.971,Trackhouse Racing,False,False,22,10,green
Ty Dillon,4013,Chv,10,36,19,86.113,91.972,Kaulig Racing,False,False,36,20,green
Tyler Reddick,4065,Tyt,45,26,3,86.113,91.972,23XI Racing,False,False,4,3,green
Justin Haley,4172,Chv,7,35,11,86.109,91.976,Spire Motorsports,False,False,28,22,green
Christopher Bell,4153,Tyt,20,14,8,86.106,91.980,Joe Gibbs Racing,False,False,13,24,green
Ty Gibbs,4368,Tyt,54,11,6,86.104,91.982,Joe Gibbs Racing,False,False,9,2,green
Tyler Reddick,4065,Tyt,45,16,4,86.102,91.984,23XI Racing,False,False,4,3,green
Kyle Busch,454,Chv,8,14,3,86.100,91.986,Richard Childress Racing,False,False,6,5,green
Ross Chastain,4001,Chv,1,73,9,86.099,91.987,Trackhouse Racing,False,False,22,10,green
Erik Jones,4059,Tyt,43,37,7,86.098,91.988,Legacy Motor Club,False,False,34,25,green
Joey Logano,3859,Frd,22,36,7,86.097,91.989,Team Penske,False,False,12,11,green
Ross Chastain,4001,Chv,1,57,8,86.090,91.997,Trackhouse Racing,False,False,22,10,green
Chase Elliott,4062,Chv,9,10,25,86.089,91.998,Hendrick Motorsports,False,False,39,16,green
Tyler Reddick,4065,Tyt,45,2,4,86.088,91.999,23XI Racing,False,False,4,3,green
Bubba Wallace,4025,Tyt,23,53,6,86.088,91.999,23XI Racing,False,False,37,28,green
Chase Briscoe,4228,Tyt,19,49,1,86.088,91.999,Joe Gibbs Racing,False,False,5,23,restart
Kyle Larson,4030,Chv,5,13,16,86.088,91.999,Hendrick Motorsports,False,False,14,13,green
Ryan Blaney,4023,Frd,12,11,12,86.086,92.001,Team Penske,False,False,17,12,green
Austin Hill,4133,Chv,33,44,16,86.084,92.003,Richard Childress Racing,False,True,30,9,green
Joey Logano,3859,Frd,22,51,11,86.082,92.005,Team Penske,False,False,12,11,green
Joey Logano,3859,Frd,22,53,10,86.082,92.005,Team Penske,False,False,12,11,green
Ryan Blaney,4023,Frd,12,9,12,86.081,92.006,Team Penske,False,False,17,12,green
