driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Zane Smith,4272,Frd,38,212,16,79.866,67.613,Front Row Motorsports,False,False,28,31,pitting in
Ricky Stenhouse Jr.,3888,Chv,47,229,35,79.786,67.681,HYAK Motorsports,False,False,18,35,green
JJ Yeley,3669,Chv,44,259,34,79.701,67.753,NY Racing Team,False,True,36,34,restart
Austin Dillon,3873,Chv,3,62,33,79.666,67.783,Richard Childress Racing,False,False,16,27,caution
Austin Dillon,3873,Chv,3,84,31,79.644,67.802,Richard Childress Racing,False,False,16,27,caution
Ty Gibbs,4368,Tyt,54,216,26,79.640,67.805,Joe Gibbs Racing,False,False,8,25,caution
Ricky Stenhouse Jr.,3888,Chv,47,218,23,79.612,67.829,HYAK Motorsports,False,False,18,35,pitting in
Austin Dillon,3873,Chv,3,259,32,79.590,67.848,Richard Childress Racing,False,False,16,27,restart
Alex Bowman,4045,Chv,48,259,31,79.556,67.877,Hendrick Motorsports,False,False,17,28,restart
Joey Logano,3859,Frd,22,57,17,79.547,67.884,Team Penske,True,False,35,21,caution
Austin Cindric,4180,Frd,2,212,18,79.400,68.010,Team Penske,True,False,26,30,pitting in
Noah Gragson,4224,Frd,4,261,26,79.270,68.122,Front Row Motorsports,False,False,14,23,caution
Ty Gibbs,4368,Tyt,54,87,30,79.187,68.193,Joe Gibbs Racing,False,False,8,25,caution
Carson Hocevar,4326,Chv,77,262,32,79.037,68.322,Spire Motorsports,False,False,6,29,caution
Ross Chastain,4001,Chv,1,254,13,79.000,68.354,Trackhouse Racing,True,False,9,11,pitting in
Brad Keselowski,1816,Frd,6,254,11,78.939,68.407,RFK Racing,False,False,31,8,pitting in
