driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Brad Keselowski,1816,Frd,6,141,12,34.916,54.954,RFK Racing,False,False,16,16,caution
Shane Van Gisbergen,4469,Chv,88,186,39,34.914,54.958,Trackhouse Racing,False,False,36,38,caution
Austin Cindric,4180,Frd,2,264,18,34.911,54.962,Team Penske,False,False,21,17,caution
Noah Gragson,4224,Frd,4,127,29,34.911,54.963,Front Row Motorsports,False,False,31,23,caution
Justin Haley,4172,Chv,7,263,8,34.909,54.965,Spire Motorsports,False,False,10,13,caution
John Hunter Nemechek,4092,Tyt,42,262,30,34.905,54.972,Legacy Motor Club,False,False,32,21,caution
Chase Briscoe,4228,Tyt,19,263,7,34.904,54.973,Joe Gibbs Racing,False,False,14,4,caution
Christopher Bell,4153,Tyt,20,252,3,34.903,54.975,Joe Gibbs Racing,False,False,7,8,caution
Kyle Busch,454,Chv,8,264,20,34.890,54.996,Richard Childress Racing,False,False,15,14,caution
Erik Jones,4059,Tyt,43,127,28,34.888,54.999,Legacy Motor Club,False,False,28,26,caution
Denny Hamlin,1361,Tyt,11,130,2,34.879,55.013,Joe Gibbs Racing,False,False,4,2,caution
Carson Hocevar,4326,Chv,77,252,4,34.863,55.038,Spire Motorsports,False,False,9,11,caution
Kyle Busch,454,Chv,8,182,22,34.857,55.047,Richard Childress Racing,False,False,15,14,pitting out
Ryan Blaney,4023,Frd,12,263,9,34.844,55.068,Team Penske,False,False,5,5,caution
Chase Briscoe,4228,Tyt,19,187,9,34.842,55.071,Joe Gibbs Racing,False,False,14,4,caution
Austin Dillon,3873,Chv,3,260,16,34.813,55.118,Richard Childress Racing,False,False,17,10,caution
Kyle Larson,4030,Chv,5,260,1,34.808,55.126,Hendrick Motorsports,False,False,3,1,caution
William Byron,4184,Chv,24,138,19,34.804,55.131,Hendrick Motorsports,False,False,26,6,caution
Josh Berry,4123,Frd,21,262,13,34.797,55.143,Wood Brothers Racing,False,False,11,12,caution
Daniel Suarez,4113,Chv,99,129,31,34.792,55.151,Trackhouse Racing,False,False,23,33,caution
Alex Bowman,4045,Chv,48,260,2,34.776,55.176,Hendrick Motorsports,False,False,1,37,caution
Josh Bilicki,4213,Frd,66,137,39,34.772,55.182,Garage 66,False,True,39,39,caution
Riley Herbst,4269,Tyt,35,127,27,34.767,55.190,23XI Racing,False,False,25,28,caution
Riley Herbst,4269,Tyt,35,129,27,34.758,55.205,23XI Racing,False,False,25,28,caution
Ty Gibbs,4368,Tyt,54,188,8,34.751,55.216,Joe Gibbs Racing,False,False,6,3,caution
Carson Hocevar,4326,Chv,77,263,6,34.750,55.217,Spire Motorsports,False,False,9,11,caution
Erik Jones,4059,Tyt,43,129,28,34.742,55.230,Legacy Motor Club,False,False,28,26,caution
John Hunter Nemechek,4092,Tyt,42,129,30,34.729,55.250,Legacy Motor Club,False,False,32,21,caution
Kyle Busch,454,Chv,8,258,21,34.724,55.258,Richard Childress Racing,False,False,15,14,pitting out
Cole Custer,4104,Frd,41,249,34,34.724,55.259,Haas Factory Team,False,False,33,29,green
Tyler Reddick,4065,Tyt,45,187,10,34.717,55.269,23XI Racing,False,False,27,18,caution
Austin Dillon,3873,Chv,3,138,18,34.686,55.319,Richard Childress Racing,False,False,17,10,caution
Jesse Love,4463,Chv,33,249,35,34.684,55.322,Richard Childress Racing,False,True,19,31,green
Josh Berry,4123,Frd,21,141,15,34.670,55.345,Wood Brothers Racing,False,False,11,12,caution
Austin Dillon,3873,Chv,3,258,18,34.670,55.345,Richard Childress Racing,False,False,17,10,pitting out
Zane Smith,4272,Frd,38,138,20,34.659,55.362,Front Row Motorsports,False,False,18,27,caution
Chase Elliott,4062,Chv,9,141,14,34.651,55.375,Hendrick Motorsports,False,False,20,15,caution
Christopher Bell,4153,Tyt,20,259,5,34.650,55.376,Joe Gibbs Racing,False,False,7,8,caution
Michael McDowell,3832,Chv,71,182,37,34.647,55.381,Spire Motorsports,False,False,13,30,caution
Michael McDowell,3832,Chv,71,127,25,34.628,55.412,Spire Motorsports,False,False,13,30,caution
Ty Dillon,4013,Chv,10,260,22,34.625,55.417,Kaulig Racing,False,False,12,32,caution
William Byron,4184,Chv,24,187,11,34.621,55.423,Hendrick Motorsports,False,False,26,6,caution
Ross Chastain,4001,Chv,1,135,23,34.612,55.437,Trackhouse Racing,False,False,35,7,caution
Todd Gilliland,4231,Frd,34,129,32,34.609,55.443,Front Row Motorsports,False,False,30,35,caution
Denny Hamlin,1361,Tyt,11,128,2,34.604,55.451,Joe Gibbs Racing,False,False,4,2,caution
Ryan Blaney,4023,Frd,12,142,9,34.599,55.459,Team Penske,False,False,5,5,caution
Corey LaJoie,4096,Frd,01,263,31,34.588,55.476,Rick Ware Racing,False,False,37,34,caution
Austin Cindric,4180,Frd,2,182,24,34.587,55.477,Team Penske,False,False,21,17,pitting out
Kyle Busch,454,Chv,8,140,24,34.587,55.478,Richard Childress Racing,False,False,15,14,caution
